,Ticker,Name,Market Cap,Sector,Beta
379,ALXEF,ALX Resources Corp,9.351404,Metals & Mining,1.87991
380,BNPQY,BNP Paribas SA,65183.932464,Banking,1.89093
381,CLCMF,Sinch AB (publ),36260.602058,Technology,1.25099
382,MANT,ManTech International Corp,3911.34413717257,Professional Services,0.74187
383,KMSTF,Kadimastem Ltd,5679.1791,Biotechnology,0.88118
384,CCOJF,Coca-Cola Bottlers Japan Holdings Inc,254490.426819,Beverages,0.8653
385,QGLHF,Qingling Motors Co Ltd,3673.75707,Automobiles,0.52232
386,CPEVF,Capital Environment Holdings Ltd,2415.809941,Commercial Services & Supplies,0.29085
387,WHITY,Whitehaven Coal Ltd,5241.892799,Energy ,0.44821
388,SANG,Sangoma Technologies Corp,246.766727,Communications,1.60723
389,TCS,Container Store Group Inc,398.0784260555556,Retail,1.23382
390,THBRF,Thunderbird Entertainment Group Inc,174.248705,Media,2.33256
391,LGGNY,Legal & General Group PLC,15170.43906,Insurance,1.66148
392,OMEX,Odyssey Marine Exploration Inc,55.92038345974025,Commercial Services & Supplies,0.81858
393,PBR.A,Petroleo Brasileiro SA Petrobras,470452.5,Energy ,1.46563
394,WLK,Westlake Corp,17091.525077168528,Chemicals,1.18612
395,INDB,Independent Bank Corp (Massachusetts),3912.5566192409956,Banking,0.86703
396,AEE,Ameren Corp,24301.69675966642,Utilities,0.35126
397,MFGHF,Mainfreight Ltd,7853.479494,Logistics & Transportation,1.09192
398,SKVY,Sentry Technology Corp,0.02,Electrical Equipment,-1.61559
399,CILJF,China Life Insurance Co Ltd,592066.5245460598,Insurance,1.48655
400,ATNX,Athenex Inc,48.344317656016315,Biotechnology,0.96703
401,EPOKY,Epiroc AB,217880.24,Machinery,0.8931
402,MTRAF,Metro Inc,16560.218044,Retail,-0.0493
403,SLGYF,San Leon Energy PLC,183.34,Energy ,1.45034
404,ATVXF,Activia Properties Inc,335588.938355,Real Estate,0.85176
405,FRLI,Frelii Inc,0.0,Health Care,3.27314
406,RSSS,Research Solutions Inc,53.968749567500005,Technology,0.49441
407,THCT,THC Therapeutics Inc,2.37,Health Care,-3.98483
408,GMHLY,GAM Holding AG,159.93582,Financial Services,1.32163
409,FLMN,Falcon Minerals Corp,668.6858455207793,Energy ,1.53287
410,PPRW,Premier Power Renewable Energy Inc,0.62,Electrical Equipment,-8.17648
411,AEOXF,Aeroports de Paris SA,13733.163855,Transportation Infrastructure,1.148
412,RPMT,Rego Payment Architectures Inc,135.90742423076924,Technology,-0.69431
413,DBOXF,D-Box Technologies Inc,22.022557,Consumer products,1.52821
414,TCANF,TC Energy Corp,72270.1567,Energy ,0.76614
415,NSAUF,MegumaGold Corp,5.508443,Metals & Mining,-0.20526
416,CARA,Cara Therapeutics Inc,451.23812005275784,Pharmaceuticals,1.21904
417,GBNY,Generations Bancorp NY Inc,28.88456783276451,Financial Services,0.4398
418,SEYMF,Solaria Energia y Medio Ambiente SA,2692.691411,Utilities,0.59599
419,OCDDY,Ocado Group PLC,6737.950334,Retail,0.60184
420,XPPLF,XP Power Ltd,630.406305,Electrical Equipment,1.196
421,SNIPF,Snipp Interactive Inc,41.63575,Media,2.14189
422,CBAT,CBAK Energy Technology Inc,111.21773383620692,Electrical Equipment,3.02474
423,HEAR,Turtle Beach Corp,283.1115352095238,Technology,1.50357
424,VINO,Gaucho Group Holdings Inc,12.8194002282931,Industrial Conglomerates,0.02947
425,QTVLF,QT Vascular Ltd,34.465361,Health Care,1.22454
426,RVVTF,Revive Therapeutics Ltd,142.768432,Pharmaceuticals,-0.38881
427,HNNMY,H & M Hennes & Mauritz AB,183589.85,Retail,1.13316
428,ORGJF,Organo Corp,114229.821138,Machinery,1.19797
429,NNI,Nelnet Inc,3206.812136754962,Financial Services,0.71687
430,THFF,First Financial Corp,558.610504800535,Banking,0.66737
431,MOBIF,Mobi724 Global Solutions Inc,5.311761,Technology,0.56268
432,CWGRP,Cowen Inc,745.09365352874,Financial Services,1.45061
433,HENKY,Henkel AG & Co KGaA,26972.78,Consumer products,0.6344
434,BTRYF,Battery Minerals Ltd,18.779718,Metals & Mining,0.55353
435,VNRGF,Vienna Insurance Group AG Wiener Versicherung Gruppe,2970.51,Insurance,0.80656
436,OSGSY,Osaka Gas Co Ltd,1016619.031677,Utilities,0.50205
437,CETX,Cemtrex Inc,7.85272574911661,Electrical Equipment,2.34905
438,RSTN,RDE Inc,4.34958364285714,Retail,-0.63053
439,RDEXF,Red Pine Exploration Inc,39.343312,Metals & Mining,1.35701
440,SMCI,Super Micro Computer Inc,2880.312357976595,Technology,1.18238
441,HWSY,Hawk Systems Inc,0.01,Technology,1.1125
442,KNRLF,Kontrol Technologies Corp,104.580574,Utilities,1.54355
443,ATRI,Atrion Corp,1140.644965605257,Health Care,0.17817
444,IEP,Icahn Enterprises LP,15799.660043209973,Industrial Conglomerates,0.76191
445,EVEOF,Evolve Education Group Ltd,119.662113,Diversified Consumer Services,1.29507
446,UHOIF,Ushio Inc,218150.022285,Electrical Equipment,1.29334
447,PKPH,Peak Pharmaceuticals Inc,4.31,Biotechnology,0.79375
448,ARAY,Accuray Inc,203.2368308195122,Health Care,1.93046
449,CMPGY,Compass Group PLC,31544.548958,"Hotels, Restaurants & Leisure",1.33493
450,OXBDF,Oxford BioMedica PLC,471.234063,Biotechnology,0.59083
451,MRCBF,Morguard Corp,1354.286726,Real Estate,1.25388
452,ADM,Archer-Daniels-Midland Co,50196.350442495495,Food Products,0.75726
453,MGXMF,MGX Minerals Inc,7.03,Metals & Mining,1.39584
454,BNPQF,BNP Paribas SA,65183.932464,Banking,1.89093
455,HENOY,Henkel AG & Co KGaA,26972.78,Consumer products,0.6344
456,NIPNF,NEC Corp,1438578.442383,Technology,0.67188
457,LEAI,Legacy Education Alliance Inc,5.97934640625,Diversified Consumer Services,0.52726
458,VLOUF,Vallourec SA,2964.623009,,3.52948
459,SCNLF,Scancell Holdings PLC,103.940396,Biotechnology,0.60569
460,GRFS,Grifols SA,11185.073855,Biotechnology,0.14924
461,MITK,Mitek Systems Inc,427.9479307591093,Technology,0.62315
462,ACCYY,Accor SA,7845.213376,"Hotels, Restaurants & Leisure",1.29201
463,CESTF,Chinese Estates Holdings Ltd,4292.143065999999,Real Estate,1.43295
464,XSPA,XpresSpa Group Inc,71.25320059333333,Diversified Consumer Services,2.33665
465,DKSSF,Daiichikosho Co Ltd,218917.89341,Media,1.08602
466,CRZBY,Commerzbank AG,10056.431724,Banking,1.39565
467,RMD,Resmed Inc,30904.09675509634,Health Care,0.44737
468,SKX,Skechers USA Inc,6432.283477996432,"Textiles, Apparel & Luxury Goods",1.32925
469,MGRC,McGrath RentCorp,2026.2675090773957,Trading Companies & Distributors,0.77618
470,AFTTF,AfriTin Mining Ltd,75.724316,Metals & Mining,0.86904
471,SBLOF,Shin Nippon Biomedical Laboratories Ltd,69775.295883,Life Sciences Tools & Services,0.652
472,ERRAF,Emera Inc,16568.914585,Utilities,0.26259
473,CKALF,Cokal Ltd,129.105487,Metals & Mining,1.89277
474,DSGT,DSG Global Inc,7.75944196940727,Communications,1.08835
475,SRBIF,Serabi Gold PLC,34.08055,Metals & Mining,1.24205
476,URRNF,Twenty Seven Co Ltd,7.982442,Energy ,1.5667
477,RILYK,B Riley Financial Inc,1533.53932550749,Financial Services,1.76076
478,OGZPY,Gazprom PAO,7038734.751281,Energy ,1.05303
479,RELX,Relx PLC,42361.031331,Professional Services,0.74793
480,MFH,Mercurity Fintech Holding Inc,18.003007,Technology,1.49288
481,WSR,Whitestone REIT,600.082721,Real Estate,1.20661
482,MMTIF,Micromem Technologies Inc,19.523078773758122,Electrical Equipment,2.43026
483,WIPKF,Winpak Ltd,2661.75005,Packaging,0.14628
484,ADSK,Autodesk Inc,46570.38765189738,Technology,1.43261
485,RMBL,RumbleOn Inc,290.36538458264727,Retail,2.80401
486,IKTSF,Intertek Group PLC,7342.019823,Professional Services,0.75471
487,OKAMF,Okamura Corp,112365.017319,Commercial Services & Supplies,1.03704
488,CBRSF,Champion Bear Resources Ltd,10.755846,Metals & Mining,0.47887
489,CDEVY,City Developments Ltd,7373.107723,Real Estate,1.32536
490,SEOVF,Sernova Corp,412.250209,Biotechnology,1.43146
491,TOSBF,Toshiba Corp,2516333.719727,Industrial Conglomerates,0.77116
492,WIGBY,WiseTech Global Ltd,13532.631288,Technology,1.19956
493,RSHYY,FGK Rusgidro PAO,358059.544088,Utilities,0.33528
494,YUHCF,Yuhan Corp,4115754.617643,Pharmaceuticals,1.02335
495,PDS,Precision Drilling Corp,1433.305146,,3.3891
496,KUKYF,Kokuyo Co Ltd,197166.81218,Commercial Services & Supplies,0.58663
497,ZLIOF,Zoomlion Heavy Industry Science and Technology Co Ltd,48590.71098588945,Machinery,0.77309
498,CAAP,Corporacion America Airports SA,1028.2873471383148,Transportation Infrastructure,2.55643
499,ESTC,Elastic NV,6890.534095619632,Technology,1.22831
500,HCHDF,Hochschild Mining PLC,575.540618,Metals & Mining,1.19688
501,PRFUF,Prosperous Future Holdings Ltd,168.285108,Consumer products,0.17157
502,DNOPF,Dino Polska SA,29127.68487,Retail,0.67472
503,ERLFF,Entree Resources Ltd,169.250814,Metals & Mining,1.45273
504,OKEPF,Okinawa Electric Power Co Inc,63871.185974,Utilities,0.60971
505,PMDKY,Mitra Adiperkasa Tbk PT,14885651.953125,Retail,1.6779
506,DLAKF,Deutsche Lufthansa AG,8143.647636,Airlines,1.20374
507,TLSMF,Talisman Mining Ltd,30.03832,Metals & Mining,1.13814
508,DICCF,DIC Corp,241277.40049,Chemicals,1.04447
509,HGHAF,High Arctic Energy Services Inc,82.846345,,2.59079
510,OYRRF,Robit Plc,54.316016,Machinery,1.98012
511,HZNFF,Horizon Oil Ltd,236.841458,Energy ,1.51365
512,ELBM,Electra Battery Materials Corp,154.281183,Metals & Mining,1.63086
513,RYPPF,RYU Apparel Inc,13.665095,"Textiles, Apparel & Luxury Goods",0.12363
514,JRONF,Jeronimo Martins SGPS SA,11792.955809,Retail,0.56874
515,PUCCF,Pancontinental Resources Corporation,14.5359,Metals & Mining,-0.15958
516,ABSSF,AirBoss of America Corp,513.140381,Chemicals,1.54298
517,HLYK,Healthlynked Corp,28.968417853714293,Health Care,1.44078
518,ARXRF,Imagine Lithium Inc,17.280001,Metals & Mining,1.41596
519,MMDDF,Mirriad Advertising PLC,58.62797,Media,3.20038
520,PMOIF,Harbour Energy PLC,3502.000227,Energy ,4.29109
521,ENEVF,Enerev5 Metals Inc,5.182984,Metals & Mining,1.47773
522,OPPPF,Open House Group Co Ltd,668027.852859,Consumer products,1.40312
523,WLWHF,Woolworths Holdings Ltd,5306569.9943,Retail,0.73338
524,STRYF,Storytel AB (publ),4477.78,Media,1.18449
525,GCXXF,Granite Creek Copper Ltd,15.56592,Metals & Mining,2.63366
526,POELF,Navigator Company SA,2945.720311,Paper & Forest,1.13959
527,MTTGF,Goldoz Ltd,8.6,Metals & Mining,0.61666
528,SVIN,Scheid Vineyards Inc,12.98,Food Products,0.38086
529,ITFRF,ITFor Inc,21889.120934,Technology,1.31006
530,CKHGF,Capitec Bank Holdings Ltd,25585968.3901,Banking,0.56773
531,ALPKF,Alpek SAB de CV,54709.92,Chemicals,0.94243
532,CVPUF,CP All PCL,592884.638672,Retail,0.83991
533,SCTL,Societal CDMO Inc,39.35961328031013,Pharmaceuticals,1.29516
534,LEN,Lennar Corp,23203.335384589984,Consumer products,1.46703
535,MSMGF,Grid Metals Corp,19.112222,Metals & Mining,2.18639
536,OCLCF,Oracle Corp Japan,1017392.098694,Technology,0.72826
537,EXMRF,Exmar NV,318.75294,Energy ,0.49513
538,EFRMF,East Africa Metals Inc,43.92025,Metals & Mining,0.71388
539,UTDAY,United Arrows Ltd,58187.512253,Retail,1.44848
540,GMXDF,Grupo Mexicano de Desarrollo SAB,2426.970584,Construction,0.30689
541,GNUS,Genius Brands International Inc,243.54591957376576,Leisure Products,1.96136
542,PMXSF,Pharmaxis Ltd,45.019738,Pharmaceuticals,0.39055
543,CASY,Caseys General Stores Inc,7828.663637173701,Retail,0.77033
544,NUFMF,Nufarm Ltd,2048.303249,Chemicals,0.41809
545,BJURF,Bonjour Holdings Ltd,414.482781,Retail,0.33176
546,AEMMY,A2A SpA,4840.338886,Utilities,0.82943
547,FRIVF,Fortune Real Estate Investment Trust,13924.752112,Real Estate,0.54614
548,GTY,Getty Realty Corp,1301.045925,Real Estate,0.86601
549,RPD,Rapid7 Inc,4247.481098452211,Technology,1.38354
550,BEBE,bebe stores inc,93.33730589473684,Retail,0.77847
551,OTPGF,OTP Bank Nyrt,2464197.634644,Banking,1.37404
552,CYDGF,Chiyoda Integre Co Ltd,24567.295166,Electrical Equipment,0.89231
553,MTA,Metalla Royalty & Streaming Ltd,303.295718,Metals & Mining,1.15801
554,IDN,Intellicheck Inc,32.46796871856288,Electrical Equipment,1.80511
555,ASMVY,ASM Pacific Technology Ltd,29344.420664,Semiconductors,1.03163
556,LFHLF,Lai Fung Holdings Ltd,2251.027505,Real Estate,0.52133
557,HSNGY,Hang Seng Bank Ltd,265363.782788,Banking,0.79046
558,TNEYF,Tamarack Valley Energy Ltd,2308.681191,Energy ,2.95279
559,LYSFY,Leroy Seafood Group ASA,43261.328832,Food Products,0.85459
560,ENV,Envestnet Inc,3614.768336275116,Technology,1.0788
561,CLBK,Columbia Financial Inc,2357.3925843450297,Financial Services,0.41547
562,CDGLY,Comfortdelgro Corporation Ltd,3164.457763,Road & Rail,1.08045
563,FINN,First National of Nebraska Inc,3657.89,Banking,0.39785
564,BE,Bloom Energy Corp,3302.9191514814815,Electrical Equipment,3.37673
565,GES,Guess? Inc,1234.8211539089589,Retail,1.91373
566,DFFN,Diffusion Pharmaceuticals Inc,16.55336808774194,Biotechnology,1.59018
567,ZUMRF,ZoomerMedia Ltd,42.364159,Media,2.36498
568,IVEVF,Inventiva SA,354.239341,Biotechnology,0.76396
569,HSRMF,Hastings Technology Metals Ltd,466.738714,Metals & Mining,1.18621
570,ABTZY,Aboitiz Equity Ventures Inc,289956.617676,Industrial Conglomerates,1.08403
571,WISA,WiSA Technologies Inc,11.818425664711022,Semiconductors,-0.23345
572,LOCMQ,Local Corp,0.0,Media,5.87584
573,YWGRF,Yowie Group Ltd,10.928395,Food Products,1.20917
574,XTEPY,Xtep International Holdings Ltd,28970.329834,"Textiles, Apparel & Luxury Goods",1.3967
575,STCPF,Sella Capital Real Estate Ltd,222729.9577,Real Estate,1.46441
576,WPFH,World Poker Fund Holdings Inc,3.47,"Hotels, Restaurants & Leisure",1.80871
577,CHOOF,Choom Holdings Inc,2.334866,Pharmaceuticals,1.13096
578,TGASF,Towngas Smart Energy Co Ltd,12987.169956,Utilities,0.82041
579,HLXFF,Hi-Lex Corp,44336.497322,Auto Components,0.95563
580,SSNIF,Saison Information Systems Co Ltd,27927.791817,Technology,0.74784
581,TBNK,Territorial Bancorp Inc,207.5112917230769,Financial Services,0.47467
582,JPRRF,Japan Prime Realty Investment Corp,412831.674814,Real Estate,0.74761
583,SBBTF,Schibsted ASA,42539.920639,Media,0.78366
584,PFIS,Peoples Financial Services Corp,382.83910365824715,Banking,0.20735
585,CBUTF,Clear Blue Technologies International Inc,9.107318,Utilities,3.21843
586,EGPLF,Eagle Plains Resources Ltd,16.763682,Metals & Mining,0.66376
587,OMLAF,Ooh!Media Ltd,841.097436,Media,2.5255
588,BCNAF,Barco NV,1929.74167,Electrical Equipment,1.35699
589,EVRRF,Molecule Holdings Inc,4.853566,Pharmaceuticals,-0.97185
590,GGGSF,Greggs PLC,2272.216188,"Hotels, Restaurants & Leisure",1.40656
591,MUNMF,Mundoro Capital Inc,19.723056,Metals & Mining,0.30761
592,SNGSF,Singamas Container Holdings Ltd,3141.995466,Machinery,0.84415
593,MDXL,Medixall Group Inc,110.31079099999998,Health Care,-1.6744
594,PONGF,Atari SA,61.205482,Media,0.82401
595,CYCA,Cytta Corp,52.713787656,Electrical Equipment,1.17678
596,ANGUF,Canada One Mining Corp,2.72,Metals & Mining,2.88915
597,POFCY,Petrofac Ltd,724.085125,,1.64984
598,XCPL,XCPCNL Business Services Corp,0.47,Professional Services,1.8355
599,NCTY,The9 Ltd,37.947986,Media,1.48385
600,REEEF,Rarex Ltd,43.32823,Metals & Mining,2.52583
601,TKAT,Takung Art Co Ltd,52.421988739130434,Media,3.06424
602,RILYO,B Riley Financial Inc,1533.53932550749,Financial Services,1.76076
603,BKEAY,Bank of East Asia Ltd,30810.66895,Banking,0.91311
604,LILA,Liberty Latin America Ltd,2118.6184042121213,Telecommunication,1.24438
605,AHWSF,Athens Water Supply and Sewerage Company SA,777.45002,Utilities,0.42437
606,ANSLF,Ansell Ltd,3442.654726,Health Care,0.67711
607,HWGLF,Harworth Group PLC,524.509663,Real Estate,0.88557
608,PTHIY,Solusi Bangun Indonesia Tbk PT,14746689.301758,Construction,1.34141
609,OXINF,Oxford Instruments PLC,1281.798663,Electrical Equipment,1.06092
610,TSGMF,Tsugami Corp,58997.0499,Machinery,1.73806
611,GBBGF,Global Li-Ion Graphite Corp,3.79957,Metals & Mining,4.07595
612,FFDGF,1414 Degrees Ltd,15.335693,Electrical Equipment,1.45661
613,PXGYF,Pax Global Technology Ltd,6819.601762,Electrical Equipment,0.6817
614,SPHXF,SM Prime Holdings Inc,1069975.4668340003,Real Estate,1.05862
615,MRRDF,Meridian Mining UK Societas,118.163439,Metals & Mining,1.53199
616,CRQDF,Credito Real SAB de CV SOFOM ENR,130.699949,Financial Services,0.86657
617,INUV,Inuvo Inc,61.91520457142857,Technology,0.87961
618,ELKMF,Gold Road Resources Ltd,1144.406338,Metals & Mining,0.58783
619,ENEAY,Enea SA,3920.010307,Utilities,1.21626
620,CAMLF,Central Asia Metals PLC,453.268572,Metals & Mining,1.14392
621,ACGI,Amacore Group Inc,0.0,Health Care,3.44933
622,YARIY,Yara International ASA,123949.493947,Chemicals,0.62016
623,CEVIF,China Everbright Ltd,12639.403381,Financial Services,0.98104
624,OZK,Bank Ozk,5175.612614655779,Banking,1.50521
625,RECIF,Real Estate Credit Investments Ltd,346.69,Financial Services,0.70112
626,RILYM,B Riley Financial Inc,1533.53932550749,Financial Services,1.76076
627,PUPPF,Pharmacolog I Uppsala AB (publ),90.71,Health Care,2.98717
628,KALG,Kal Energy Inc,0.02,Energy ,4.88627
629,CDSAF,Cydsa SAB de CV,7861.88,Chemicals,0.39718
630,COFRF,Comforia Residential Reit Inc,239495.985657,Real Estate,0.24411
631,OGNG,Bravo Enterprises Ltd,0.0,Utilities,-4.37927
632,KKR,KKR & Co Inc,33393.417343451154,Financial Services,1.4768
633,BKFAF,Brookfield Asset Management Inc,84265.408638335,Financial Services,1.3055
634,BLSP,Blue Sphere Corp,3.71,Utilities,-7.38451
635,JRVMF,Jervois Global Ltd,1139.813232,Metals & Mining,1.75832
636,ITI,Iteris Inc,128.50467125555554,Electrical Equipment,1.32863
637,TSCC,Technology Solutions Co,0.0,Technology,-4.9891
638,HKUOF,Hakuhodo DY Holdings Inc,498828.201141,Media,1.3685
639,MOFG,Midwestone Financial Group Inc (IOWA),481.54701048379627,Banking,0.95411
640,BFIN,BankFinancial Corp,128.62201284923077,Banking,0.50169
641,CDLX,Cardlytics Inc,989.3381140262752,Media,2.46681
642,ATDRF,Auto Trader Group PLC,5532.106812,Media,0.38564
643,RDLGF,Reedy Lagoon Corporation Ltd,14.257289,Metals & Mining,1.70269
644,SIGO,Sunset Island Group Inc,0.03,Pharmaceuticals,2.34166
645,JSYSF,Justsystems Corp,297035.924911,Technology,0.96808
646,RAIFY,Raiffeisen Bank International AG,3920.74,Banking,1.32148
647,PLLWF,Polarean Imaging PLC,108.344391,Health Care,0.40503
648,LANDO,Gladstone Land Corp,902.802157,Real Estate,0.6137
649,CGMFF,Chiangmai Frozen Foods PCL,1212.04342,Food Products,0.68666
650,NVTQF,Trench Metals Corp,28.245514,Energy ,3.36259
651,PTKFF,Kalbe Farma Tbk PT,78512189.941406,Pharmaceuticals,0.62573
652,HCTPF,Hutchison Port Holdings Trust,2003.55,Transportation Infrastructure,1.27089
653,WAYN,Wayne Savings Bancshares Inc,76.477497,Financial Services,0.26407
654,LQWC,Lifequest World Corp,4.32,Consumer products,2.56138
655,RTMNF,Reitmans Canada Ltd,63.94,Retail,2.28326
656,KEX,Kirby Corp,4132.358800359098,Marine,1.36883
657,CHUEF,Chubu Electric Power Co Inc,970149.408447,Utilities,0.60652
658,FNWB,First Northwest Bancorp,174.8633122977496,Banking,0.90296
659,TOELY,Tokyo Electron Ltd,9084848.194885,Semiconductors,1.13965
660,BCAUF,Brilliance China Automotive Holdings Ltd,36830.47,Automobiles,1.06717
661,ECNCF,ECN Capital Corp,1545.49551,Financial Services,1.42958
662,MNRO,Monro Inc,1567.4730914504346,Retail,1.02874
663,YAMCF,Yamaha Corp,906418.026123,Leisure Products,1.44326
664,IFXY,Infrax Systems Inc,19.36,Communications,6.10357
665,MLLOF,Medallion Resources Ltd,6.317499,Metals & Mining,2.4334
666,WJRYY,West Japan Railway Co,1193021.197571,Road & Rail,0.89341
667,NOFCF,NOF Corp,415359.915161,Chemicals,0.83804
668,EMOTF,Emerita Resources Corp,308.05008,Metals & Mining,4.55911
669,MGUFF,Magnum Mining and Exploration Ltd,27.541815,Metals & Mining,0.06381
670,ADDHY,Addtech AB,40710.74,Trading Companies & Distributors,1.50238
671,CPT,Camden Property Trust,15292.133129,Real Estate,0.78445
672,BRRE,Blue Ridge Real Estate Co,24.21,Real Estate,0.4783
673,HROGF,Hirogin Holdings Inc,193584.003845,Banking,1.01299
674,PULM,Pulmatrix Inc,16.71163145892215,Pharmaceuticals,1.12413
675,SIRTF,Secure Income REIT Plc,1522.965029,Real Estate,1.00685
676,VHLGF,Valuetronics Holdings Ltd,228.703563,Electrical Equipment,0.70501
677,COOP,Mr Cooper Group Inc,3230.435633049707,Financial Services,1.39885
678,PRPRF,Prairie Provident Resources Inc,32.224998,Energy ,2.82717
679,GPFOY,Grupo Financiero Inbursa SAB de CV,226574.53,Banking,1.04743
680,RNWK,RealNetworks Inc,30.346434970393698,Technology,1.49336
681,MMSBF,Megmilk Snow Brand Co Ltd,118658.572479,Food Products,0.66846
682,ATGSF,Autogrill SpA,2711.148441,"Hotels, Restaurants & Leisure",1.56316
683,BKIRF,Black Iron Inc,27.341871,Metals & Mining,2.01922
684,NSTKF,Novatek PAO,2738747.929199,Energy ,1.13924
685,SAVNF,Savannah Resources Plc,72.625276,Metals & Mining,1.8976
686,HYGN,Hydrogenetics Inc,0.0,Electrical Equipment,7.04259
687,DHGAF,Domain Holdings Australia Ltd,2052.8855899999994,Media,1.82079
688,SSL,Sasol Ltd,25206468.4908,Chemicals,3.8283
689,MOPHY,Monadelphous Group Ltd,1062.179101,Construction,1.63584
690,NOEC,New Oriental Energy & Chemical Corp,0.0,Chemicals,-0.33303
691,SU,Suncor Energy Inc,73200.001202,Energy ,1.82823
